Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,13,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,13,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ICollectionDataContractService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IEnumListService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IEnumListService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IEnumListService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IEnumListService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,13,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,13,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDictionaryTypeListService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractNameService.cs,6,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractNameService.cs,6,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractNameService.cs,9,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractNameService.cs,9,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersService.cs,4,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersService.cs,4,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersService.cs,7,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersService.cs,7,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexComplexTypeWithCustomXmlNamesService.cs,5,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexComplexTypeWithCustomXmlNamesService.cs,5,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexComplexTypeWithCustomXmlNamesService.cs,8,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexComplexTypeWithCustomXmlNamesService.cs,8,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,6,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,6,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,12,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,12,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,9,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IGenericDataContractService.cs,9,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ISystemImportService.cs,5,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ISystemImportService.cs,5,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ISystemImportService.cs,8,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ISystemImportService.cs,8,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexAnonymousListService.cs,9,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexAnonymousListService.cs,9,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexAnonymousListService.cs,12,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IComplexAnonymousListService.cs,12,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,16,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,16,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,13,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,13,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlSchemaProviderTypeService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IInheritanceService.cs,5,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IInheritanceService.cs,5,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IInheritanceService.cs,8,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IInheritanceService.cs,8,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractWithNonDataMembersService.cs,4,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractWithNonDataMembersService.cs,4,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractWithNonDataMembersService.cs,7,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IDataContractWithNonDataMembersService.cs,7,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,6,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,6,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,12,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,12,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,9,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IValueTypeService.cs,9,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,21,2,M:System.ServiceModel.MessageContractAttribute.#ctor,,,,,MessageContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,21,2,T:System.ServiceModel.MessageContractAttribute,,,,,MessageContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,24,3,M:System.ServiceModel.MessageBodyMemberAttribute.#ctor,,,,,"MessageBodyMember(Name = ""ModifiedStringProperty"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,24,3,T:System.ServiceModel.MessageBodyMemberAttribute,,,,,"MessageBodyMember(Name = ""ModifiedStringProperty"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,6,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ServiceContract(Namespace = ""http://bagov.net"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,6,2,T:System.ServiceModel.ServiceContractAttribute,,,,,"ServiceContract(Namespace = ""http://bagov.net"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,9,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\MessageAttributesService.cs,9,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlArrayAttributeService.cs,10,1,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlArrayAttributeService.cs,10,1,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlArrayAttributeService.cs,13,2,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IXmlArrayAttributeService.cs,13,2,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,28,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,28,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,25,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,25,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,22,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,22,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,19,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,19,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,16,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,16,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,13,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,13,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\ITestMultipleTypesService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IObjectWithArrayService.cs,7,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IObjectWithArrayService.cs,7,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IObjectWithArrayService.cs,10,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IObjectWithArrayService.cs,10,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,21,2,M:System.ServiceModel.MessageContractAttribute.#ctor,,,,,MessageContract(IsWrapped = true)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,21,2,T:System.ServiceModel.MessageContractAttribute,,,,,MessageContract(IsWrapped = true)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,4,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,4,2,T:System.ServiceModel.ServiceContractAttribute,,,,,ServiceContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,7,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IOperationContractFieldMembersServiceWrapped.cs,7,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IPortTypeService.cs,11,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ServiceContract(Namespace = ""http://tempuri.org/IPortTypeServiceBase"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IPortTypeService.cs,11,2,T:System.ServiceModel.ServiceContractAttribute,,,,,"ServiceContract(Namespace = ""http://tempuri.org/IPortTypeServiceBase"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IPortTypeService.cs,14,3,M:System.ServiceModel.OperationContractAttribute.#ctor,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IPortTypeService.cs,14,3,T:System.ServiceModel.OperationContractAttribute,,,,,OperationContract
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore.Tests\SoapCore.Tests.csproj,File,SoapCore.Tests\Wsdl\Services\IPortTypeService.cs,4,2,M:System.ServiceModel.ServiceContractAttribute.#ctor,,,,,"ServiceContract(Namespace = ""http://tempuri.org/IPortTypeService"")"
